,Title,Instrumentalist,Vocalist,Date,Location,Genre,Music Composer,Lyrics Composer,Year of Composition,Recording Info,File ID
3061,L.U.,Cuarteto Roberto Firpo,Instrumental,1955-06-13,Buenos Aires,Tango,Juan Carlos Caviello,,,Odeon 51754-B 20241,1385
3062,La abandoné y no sabía,,Oscar Alonso,1945-10-19,Buenos Aires,Tango,José Canet,José Canet,1943,Odeon (Inédito) Particular-042 15013,
3063,La abandoné y no sabía,,Oscar Alonso,1966-09-23,Buenos Aires,Tango,José Canet,José Canet,1943,Odeon,
3064,La abandoné y no sabía,,Oscar Alonso,,,Tango,José Canet,José Canet,1943,,
3065,La abandoné y no sabía,Orquesta Miguel Caló,Raúl Berón,1944-04-27,Buenos Aires,Tango,José Canet,José Canet,1943,Odeon 8388 13727,
3066,La abandoné y no sabía,Orquesta Osvaldo Pugliese,Roberto Chanel,1944-07-20,Buenos Aires,Tango,José Canet,José Canet,1943,Odeon 7666 13958,375
3067,La abandoné y no sabía,Orquesta Ricardo Tanturi,Enrique Campos,1944-04-27,Buenos Aires,Tango,José Canet,José Canet,1943,RCA-Victor 60-0423 79655,
3068,La abandoné y no sabía,,Oscar Alonso,1974,Buenos Aires,Tango,José Canet,José Canet,1943,RCA-Victor LZ-1299 CAAY-4425,
3069,La Adelita,Orquesta Enrique Rodríguez,"Armando Moreno, Omar Quirós, Oscar Galán",1959-01-30,Buenos Aires,Corrido,Autor anónimo,Autor anónimo,,Odeon 52464 23643,1698
3070,La baguala,Sexteto Carlos Di Sarli,Ernesto Famá,1931-06-23,Buenos Aires,Tango,Juan Andrés Pérez,Enrique Carrera Sotelo,,RCA-Victor 37011 60848,
3071,La barquilla,Orquesta Miguel Caló,"Carlos Almagro, Trío Los Halcones",1955-05-04,Buenos Aires,Vals,Miguel Nijensohn,Carmen Sirianni,,Odeon 51730 20139,
3072,La barra fuerte,Orquesta Francisco Canaro,Instrumental,1956-09-20,Buenos Aires,Tango,Francisco Canaro,,,Odeon 52055 21336,1485
3073,La barranca,Orquesta Ángel D'Agostino,Tino García,1959-04-25,Buenos Aires,Tango,Charlo,Enrique Cadícamo,,RCA-Victor 1A-1761 KAAB-1008,
3074,La basura,,Alfredo Eusebio Gobbi,,,Canción,Alfredo Eusebio Gobbi,Alfredo Eusebio Gobbi,,,1488
3075,La beba,Orquesta Osvaldo Pugliese,Instrumental,1972-04-25,Buenos Aires,Tango,Osvaldo Pugliese,,,Odeon 6897 39281,
3076,La beba,Orquesta Pedro Laurenz,Instrumental,1946-09-30,Buenos Aires,Tango,Osvaldo Pugliese,,,Pampa 7643 15841,
3077,La biaba de un beso,Orquesta Pedro Maffia,Carlos Viván,1930,Buenos Aires,Tango,Pedro Maffia,"Enrique Cadícamo, Félix Pelayo",,Brunswick 1416-A,
3078,La biandunga,Orquesta Osvaldo Pugliese,Instrumental,1969,Buenos Aires,Tango,Osvaldo Pugliese,,,Philips 82229 08.1969,
3079,La bicicleta blanca,,Amelita Baltar,1970-12-23,Buenos Aires,Polca/Tango,Astor Piazzolla,Horacio Ferrer,,CBS-Columbia,3643
3080,La bordona,Orquesta Aníbal Troilo,Instrumental,1958-05-06,Buenos Aires,Tango,Emilio Balcarce,,,Odeon 52339 23049,
3081,La bordona,Orquesta Aníbal Troilo,Instrumental,1962-04-23,Buenos Aires,Tango,Emilio Balcarce,,,RCA-Victor AVL-3416 3123,
3082,La bordona,Orquesta Aníbal Troilo,Instrumental,1963-04-25,Buenos Aires,Tango,Emilio Balcarce,,,RCA-Victor AVL-3461 3812,
3083,La bordona,Orquesta Leopoldo Federico,Instrumental,1996-07-14,Tokyo,Tango,Emilio Balcarce,,,Milonga MGA 025,1964
3084,La bordona,Orquesta Osvaldo Pugliese,Instrumental,1958-08-06,Buenos Aires,Tango,Emilio Balcarce,,,Odeon 52402 23318,
3085,La bordona,Guitarras de Santiago Vértiz y Tito Francia,Instrumental,,,Tango,Emilio Balcarce,,,,7458
3086,La bordona,Orquesta Osvaldo Piro,Instrumental,1966,Buenos Aires,Tango,Emilio Balcarce,,,Alanicky 7003,
3087,La bordona,Orquesta Osvaldo Piro,Instrumental,1968,Buenos Aires,Tango,Emilio Balcarce,,,Philips 82225,
3088,La bordona,Orquesta Osvaldo Piro,Instrumental,1997,Buenos Aires,Tango,Emilio Balcarce,,,Taco CD 2130,
3089,La borrachera del tango,Orquesta Adolfo Avilés,Cantor estribillista,,,Tango,Adolfo Avilés,Enrique Maroni,,,7180
3090,La borrachera del tango,Orquesta Aníbal Troilo,Floreal Ruiz,1945-03-27,Buenos Aires,Tango,Adolfo Avilés,Enrique Maroni,,RCA-Victor 60-0674 80595,
3091,La brisa,Orquesta Alfredo De Angelis,Carlos Dante,1946-04-26,Buenos Aires,Tango,"Francisco Canaro, Juan Canaro",Juan Andrés Caruso,,Odeon 3795-A 15468,2874
3092,La brisa [b],Orquesta Juan Canaro,Andrés Falgás,1938-08-13,Buenos Aires,Tango,"Francisco Canaro, Juan Canaro",Juan Andrés Caruso,,RCA-Victor 38537,1375
3093,La bruja,,Ángel Vargas,1939-04-17,Buenos Aires,Tango,Juan Polito,Francisco Gorrindo,1938,RCA-Victor 38700,
3094,La bruja,Trío Alejandro Scarpino,Ángel Vargas,1955-06-21,Buenos Aires,Tango,Juan Polito,Francisco Gorrindo,1938,RCA-Victor 68-2149 SO-4008,
3095,La bruja,Orquesta Juan Polito,Raúl Figueroa,,,Tango,Juan Polito,Francisco Gorrindo,1938,,3377
3096,La bruja [b],Orquesta Pedro Maffia,Francisco Fiorentino,1931,Buenos Aires,Tango,Juan Carlos Bazán,Juan Carlos Bazán,,Columbia Record 6030-B,
3097,La cabeza del italiano,,Carlos Gardel,1924,Buenos Aires,Tango,Antonio Scatasso,Francisco Bastardi,1923,Odeon 18106 2129,1726
3098,La cabrera (Buiapé),Orquesta Osvaldo Pugliese,Instrumental,1963,Buenos Aires,Tango,Eduardo Arolas,,,Philips 82049 1.1965,
3099,La cachila,Orquesta Carlos Di Sarli,Instrumental,1941-03-06,Buenos Aires,Tango,Eduardo Arolas,Héctor Polito,,Victor 39247 39826,498
3100,La cachila,Orquesta Osvaldo Pugliese,Instrumental,1945-09-24,Buenos Aires,Tango,Eduardo Arolas,Héctor Polito,,Odeon 7677 14937,
3101,La cachila,Orquesta Osvaldo Pugliese,Instrumental,1952-11-24,Buenos Aires,Tango,Eduardo Arolas,Héctor Polito,,Odeon 55565 14937/1,
3102,La cachila,Orquesta Carlos Di Sarli,Instrumental,1952,Buenos Aires,Tango,Eduardo Arolas,Héctor Polito,,Music Hall 1007B BA 1013,
3103,La cachila,,Instrumental,1953,Buenos Aires,Tango,Eduardo Arolas,Héctor Polito,,T.K. SF30001 468,
3104,La cachila,Solo de piano de Lucio Demare,Instrumental,1957,Buenos Aires,Tango,Eduardo Arolas,Héctor Polito,,Disc Jockey 10.030,
3105,La cachila,Orquesta José Basso,Instrumental,1970,Japón,Tango,Eduardo Arolas,Héctor Polito,,Music Hall 70730,
3106,La calesita,,Alba Solís,,,Tango,Mariano Mores,Cátulo Castillo,,,2034
3107,La calesita,Orquesta Aníbal Troilo,"Roberto Goyeneche, Ángel Cárdenas",1958-05-06,Buenos Aires,Tango,Mariano Mores,Cátulo Castillo,,Odeon 52339 23050,
3108,La calesita,Orquesta Alfredo De Angelis,,1981,Buenos Aires,Tango,Mariano Mores,Cátulo Castillo,,Epic 20.307,
3109,La calle noventa y dos,Orquesta Marcelo Costas,Instrumental,2005,Buenos Aires,Tango,Astor Piazzolla,,,Fonocal 330,6371
3110,La calle sin sueño,Solo de piano de Lucio Demare,Instrumental,1957,Buenos Aires,Tango,Lucio Demare,Enrique Cadícamo,,Disc Jockey 10.030,
3111,La calle sin sueño,Orquesta Lucio Demare,Tania,1959,Buenos Aires,Tango,Lucio Demare,Enrique Cadícamo,,Music Hall 1104,
3112,La calle sin sueño,Quinteto dir: Héctor Artola,Héctor Ortiz,1970,Buenos Aires,Tango,Lucio Demare,Enrique Cadícamo,,Gente de Tango GT-1,6904
3113,La camalela,Orquesta José Basso,Instrumental,1965,Buenos Aires,Milonga,José Basso,,,Music Hall 12487,
3114,La camelera,Orquesta José Basso,Instrumental,1961-11-28,Buenos Aires,Milonga,Héctor Stamponi,,,Odeon 52748 27272,
3115,La canchera,Trío dir: Álvaro Hagopián,Giovanna,2009,Montevideo,Milonga,Alberto Acuña,Orlando Solaberrieta,1966,Montevideo Music Group 4602-2,7300
3116,La canción (Flor de mburucuyá),Orquesta Francisco Canaro,Guillermo Rico,1959-10-27,Buenos Aires,Tango,Juan de Dios Filiberto,Lito Bayardo,,Odeon DSOA-1232 24643,
3117,La canción (Flor de mburucuyá),Orquesta Rodolfo Biagi,Hugo Duval,1959-09-16,Buenos Aires,Tango,Juan de Dios Filiberto,Lito Bayardo,,Columbia 20890 1939,
3118,La canción de Amalia,Orquesta Roberto Pansera,Enzo Valentino,1968,Buenos Aires,Vals,Enrique Maciel,Héctor Blomberg,,Alanicky 6085509,
3119,La canción de Amalia,Guitarras de José Canet,Nelly Omar,1969,Buenos Aires,Vals,Enrique Maciel,Héctor Blomberg,,Magenta 5.053,
3120,La canción de Buenos Aires,,Carlos Gardel,1933-01-23,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,Odeon 18875 7330,682
3121,La canción de Buenos Aires,Orquesta Roberto Rufino - Dir: Leo Lipesker,Roberto Rufino,1959-03-20,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,RCA-Victor EZA 17 0931,
3122,La canción de Buenos Aires,Orquesta Osvaldo Pugliese,Abel Córdoba,1974-05-03,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,Odeon 5933 41384,
3123,La canción de Buenos Aires,Orquesta Osvaldo Pugliese,Abel Córdoba,1985-12-26,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,Odeon En el Colón,
3124,La canción de Buenos Aires,Orquesta Osvaldo Pugliese,Abel Córdoba,1989-06-26,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,Odeon,
3125,La canción de Buenos Aires,Orquesta Francisco Canaro,Nelly Omar,1947-05-28,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,Odeon 5295 16491,
3126,La canción de Buenos Aires,Orquesta Lito Escarso,Rosanna Falasca,1971,Buenos Aires,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,Diapasón,
3127,La canción de Buenos Aires,,Sandra Luna,1997,Granada,Tango,"Orestes Cúfaro, Azucena Maizani",Manuel Romero,1933,", España Bigbang BB-9775-CD",836
3128,La canción de mi tristeza,Orquesta Juan D'Arienzo,Armando Laborde,1946-10-30,Buenos Aires,Tango,Juan Sánchez Gorio,Horacio Sanguinetti,,RCA-Victor 60-1104 82440,
3129,La canción del linyera,Orquesta Enrique Rodríguez,Armando Moreno,1945-07-11,Buenos Aires,Foxtrot,Antonio Lozzi,Ivo Pelay,,Odeon 7280 14758,2897
3130,La canción más triste,Orquesta Carlos Di Sarli,Alberto Podestá,1947-05-28,Buenos Aires,Tango,Enrique Munné,Roberto Lambertucci,1947,RCA-Victor 60-1341 83458,
3131,La canción más triste,Orquesta Carlos Di Sarli,Oscar Serpa,1952,Buenos Aires,Tango,Enrique Munné,Roberto Lambertucci,1947,Music Hall 1050-A BA 1098,
3132,La cantina,Orquesta Miguel Caló,Alberto Podestá,1954-06-15,Buenos Aires,Tango,Aníbal Troilo,Cátulo Castillo,,Odeon 55963 19524,
3133,La cantina,Orquesta Aníbal Troilo,Jorge Casal,1954,Buenos Aires,Tango,Aníbal Troilo,Cátulo Castillo,,T.K. S 5286 723,1735
3134,La capilla blanca,Orquesta Carlos Di Sarli,Alberto Podestá,1944-07-11,Buenos Aires,Tango,Carlos Di Sarli,Héctor Marcó,1944,RCA-Victor 60-0487 79765,
3135,La capilla blanca,Orquesta Carlos Di Sarli,Mario Pomar,1952,Buenos Aires,Tango,Carlos Di Sarli,Héctor Marcó,1944,Music Hall 1023-A BA 1043,
3136,La capilla blanca,Orquesta Osvaldo Requena,Roberto Rufino,1973,Buenos Aires,Tango,Carlos Di Sarli,Héctor Marcó,1944,Microfón I 457,
3137,La capilla blanca,Orquesta José Basso,Quique Ojeda,1986,Buenos Aires,Tango,Carlos Di Sarli,Héctor Marcó,1944,Tennessee 2924,685
3138,La caprichosa,Orquesta Pedro Maffia,Francisco Fiorentino,1930,Buenos Aires,Tango,Gabriel Clausi,José Fernández,,Columbia Record 6029-A,
3139,La carreta,Orquesta Ángel D'Agostino,Ángel Vargas,1943-11-15,Buenos Aires,Tango,"José Servidio, Luis Servidio",Francisco García Jiménez,,RCA-Victor 60-0265 77378,
3140,La cartera de economía,Orquesta Mauricio Marcelli,Marilí Machado,1996,Córdoba,Milonga,Eladia Blázquez,Eladia Blázquez,,Macondo 3181,6321
3141,La casa vacía,Orquesta Miguel Caló,Roberto Rufino,1949-07-20,Buenos Aires,Tango,Arturo Gallucci,"Reinaldo Yiso, Julio Jorge Nelson",,Odeon 30027 17356,
3142,La casa vacía,Orquesta Miguel Caló,Roberto Rufino,1949-07-20,Buenos Aires,Tango,Arturo Gallucci,"Reinaldo Yiso, Julio Jorge Nelson",,Odeon 30027 17356,
3143,La casita de mis viejos,Orquesta Armando Pontier,Julio Sosa,1958-08-12,Buenos Aires,Tango,Juan Carlos Cobián,Enrique Cadícamo,1932,CBS-Columbia 8180 1606,
3144,La casita de mis viejos,Orquesta Héctor Artola,Jorge Vidal,1960-06-14,Buenos Aires,Tango,Juan Carlos Cobián,Enrique Cadícamo,1932,Odeon,1893
3145,La casita de mis viejos,Solo de piano de Lucio Demare,Instrumental,1953-01-27,Buenos Aires,Tango,Juan Carlos Cobián,Enrique Cadícamo,1932,Pampa 14051 1012,
3146,La casita de mis viejos,Orquesta Osvaldo Pugliese,Jorge Maciel,1965,Buenos Aires,Tango,Juan Carlos Cobián,Enrique Cadícamo,1932,Philips 82081 10.1965,
3147,La casita de mis viejos,Orquesta Jorge Dragone,Guillermo Rico,1967,Buenos Aires,Tango,Juan Carlos Cobián,Enrique Cadícamo,1932,Magenta,
3148,La casita está triste,Orquesta Francisco Rotundo,Julio Sosa,1953-06-26,Buenos Aires,Tango,Luis Bernstein,José De Grandis,1929,Pampa 14068 MAI-1129,
3149,La catedral del tango,Los Solistas de D'Arienzo-Dir: Carlos Lazzari,Instrumental,,,Tango,Carlos Lazzari,,,,7168
3150,La catrera,Orquesta Alfredo Gobbi,Instrumental,1951-04-26,Buenos Aires,Tango,Arturo De Bassi,,,RCA-Victor 63-0065 94115,
3151,La cautiva,Orquesta Osmar Maderna,Instrumental,1950-11-08,Buenos Aires,Tango,Carlos Vicente Geroni Flores,Claudio Frollo,,RCA-Victor 60-2059,
3152,La cautiva,,Carlos Gardel,1922,Buenos Aires,Tango,Carlos Vicente Geroni Flores,Claudio Frollo,,Odeon 18053 789/1,7295
3153,La cautiva,Orquesta Carlos Vicente Geroni Flores,Instrumental,1931,Barcelona,Tango,Carlos Vicente Geroni Flores,Claudio Frollo,,,2566
3154,La chacarera,Orquesta Rodolfo Biagi,Andrés Falgás,1940-03-14,Buenos Aires,Tango,"Juan Maglio, José Servidio",Juan Andrés Caruso,,Odeon 5610 10345,
3155,La chiflada,Orquesta Ángel D'Agostino,Instrumental,1942-10-15,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,,RCA-Victor 39746 84002,
3156,La chiflada,Orquesta Aníbal Troilo,Instrumental,1954-09-06,Buenos Aires,Tango,Anselmo Aieta,Francisco García Jiménez,,T.K. S 5347 881,
3157,La cieguita,,Carlos Gardel,1927-12-17,Barcelona,Tango,Keppler Lais,Ramuncho,1926,Odeon 184060 SO-4562,809
3158,La cieguita,Orquesta Ángel Vargas dir: José Libertella,Ángel Vargas,1959-06-16,Buenos Aires,Tango,Keppler Lais,Ramuncho,1926,RCA-Victor 1A-1782 KAAB-1090,
3159,La cieguita,Orquesta Osvaldo Pugliese,Jorge Vidal,1949-09-27,Buenos Aires,Tango,Keppler Lais,Ramuncho,1926,Odeon 30606 17435,
3160,La clueca,Orquesta Alfredo De Angelis,Instrumental,1956-07-20,Buenos Aires,Tango,"Alfredo De Angelis, Domingo Sciaraffia",,,Odeon 52021-A 21152,
3161,La comparsa argentina,Orquesta Alfredo De Angelis,Instrumental,1972-05-23,Buenos Aires,Tango,"José Dames, Rodolfo Toscano",Líber Locascio,,Odeon 51016-B 39392,
3162,La conciencia,Orquesta Osvaldo Pugliese,Miguel Montero,1957-06-24,Buenos Aires,Tango,Emilio Balcarce,Manuel Barros,,Odeon 52186 22226,
3163,La copa del olvido,Orquesta Ricardo Tanturi,Alberto Castillo,1942-07-20,Buenos Aires,Tango,Enrique Delfino,Alberto Vaccarezza,1921,RCA-Victor 39662 69807,
3164,La copa del olvido,Orquesta Rodolfo Biagi,Hugo Duval,1952-11-05,Buenos Aires,Tango,Enrique Delfino,Alberto Vaccarezza,1921,Odeon 55416 18692,
3165,La copa del olvido,Orquesta Miguel Caló,Lucho Gatica,1965,Chile,Tango,Enrique Delfino,Alberto Vaccarezza,1921,Odeon LDM-8166,
3166,La cosa fue en un boliche,Orquesta Lucio Demare,Raúl Berón,1943-06-10,Buenos Aires,Tango,Oscar Roma,Venancio Clauso,,Odeon 8066 12835,
3167,La criolla,Orquesta Alfredo De Angelis,"Carlos Dante, Oscar Larroca",1957-05-23,Buenos Aires,Vals,"Carlos Gardel, José Razzano","Carlos Gardel, José Razzano",,Odeon 52194 22121,873
3168,La criolla,Orquesta Alfredo De Angelis,"Carlos Dante, Oscar Larroca",1957-05-23,Buenos Aires,Vals,"Carlos Gardel, José Razzano","Carlos Gardel, José Razzano",,Odeon 52194 22121,873
3169,La cruz del sur,,Negro Falótico,2016,Buenos Aires,Canción,Virgilio Expósito,Homero Expósito,,,7690
3170,La cumparsita,Orquesta Alberto Mancione,Instrumental,1952-06-13,Buenos Aires,Tango,Gerardo Matos Rodríguez,,,RCA-Victor 63-0171-A 94951/1,
3171,La cumparsita,Orquesta Alfredo De Angelis,Instrumental,1961-08-29,Buenos Aires,Tango,Gerardo Matos Rodríguez,,,Odeon 1942-A 26831,
3172,La cumparsita,Orquesta Antonio Rodio,Instrumental,1944-07-24,Buenos Aires,Tango,Gerardo Matos Rodríguez,,,Odeon 7607 13969,
3173,La cumparsita,Orquesta Juan D'Arienzo,Instrumental,1963-12-10,Buenos Aires,Tango,Gerardo Matos Rodríguez,,,RCA-Victor 31A-2042 MAAB-4120,1443
3174,La cumparsita,Orquesta Ricardo Tanturi,Instrumental,1940-11-18,Buenos Aires,Tango,Gerardo Matos Rodríguez,,,RCA-Victor 39147 39643,
3175,La cumparsita,,Instrumental,1998,Buenos Aires,Tango,Gerardo Matos Rodríguez,,,Nueva Dirección en la Cultura CDND-445,627
3176,La cumparsita (Si supieras),,Carlos Gardel,1927-12-17,Barcelona,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Odeon 18231 SO-4564,1423
3177,La cumparsita (Si supieras),Orquesta Alfredo De Angelis,Néstor Rodi,1944-06-03,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Odeon 3775-A 13831,
3178,La cumparsita (Si supieras),Orquesta Alfredo De Angelis,Carlos Gardel,1973-11-08,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Odeon 8015-B 41004,
3179,La cumparsita (Si supieras),Orquesta Ángel D'Agostino,Tino García,1952-08-20,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,RCA-Victor 68-0376 SO-0066,
3180,La cumparsita (Si supieras),Orquesta Juan Canaro,María de la Fuente,1954-10-04,Tokio,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Melopea CDMSE 5108,
3181,La cumparsita (Si supieras),Orquesta Osvaldo Pugliese,"Jorge Maciel, Carlos Guido",1959-08-06,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Odeon 52573 24299,
3182,La cumparsita (Si supieras),Orquesta Rodolfo Biagi,Jorge Ortiz,1942-04-15,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Odeon 5631 11946,
3183,La cumparsita (Si supieras),Cuarteto Orlando Trípodi,María de la Fuente,1962,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Discofonía,
3184,La cumparsita (Si supieras),Guitarras de José Canet,Nelly Omar,1976,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Embassy 90.007,
3185,La cumparsita (Si supieras),,Ginamaría Hidalgo,1977,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,,7285
3186,La cumparsita (Si supieras),Cuarteto Orlando Trípodi,Rosanna Falasca,1982,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Polydor,
3187,La cumparsita (Si supieras),Orquesta Osvaldo Piro,Alberto Bianco,1996,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,EMI 854003-2,
3188,La cumparsita (Si supieras),,Leticia Aragón,2005,Buenos Aires,Tango,Gerardo Matos Rodríguez,"Pascual Contursi, Enrique Maroni",1924,Particular MD4767,6226
3189,La cumparsita [Matos Rodríguez],Orquesta Ángel D'Agostino,Ángel Vargas,1945-11-02,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor 60-0883 80872,
3190,La cumparsita [Matos Rodríguez],Orquesta Aníbal Troilo,Instrumental,1963-04-25,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor AVL-3461 3808,
3191,La cumparsita [Matos Rodríguez],Cuarteto Aníbal Troilo,Instrumental,1968-09-11,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor AVL-3871 8299,
3192,La cumparsita [Matos Rodríguez],Orquesta Aníbal Troilo,Instrumental,1943-11-05,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor 60-0271 77361,
3193,La cumparsita [Matos Rodríguez],Orquesta Carlos Di Sarli,Instrumental,1942-11-12,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor 39780 84054,
3194,La cumparsita [Matos Rodríguez],Orquesta Carlos Di Sarli,Instrumental,1955-06-20,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor 1A-0459 S3883,
3195,La cumparsita [Matos Rodríguez],Orquesta José Basso,Instrumental,,,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,,
3196,La cumparsita [Matos Rodríguez],Orquesta José Basso,Instrumental,1956-07-26,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Odeon 51975 21163,
3197,La cumparsita [Matos Rodríguez],Orquesta José Basso,Instrumental,1961-04-28,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Odeon LDS-818 26272,
3198,La cumparsita [Matos Rodríguez],Orquesta Miguel Caló,Instrumental,1964-04-24,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Odeon DTOA-2097 30047,
3199,La cumparsita [Matos Rodríguez],Orquesta Osmar Maderna,Instrumental,1950-05-17,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor 60-1983,
3200,La cumparsita [Matos Rodríguez],Orquesta Osvaldo Pugliese,Instrumental,1973-12-26,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Odeon 41119,
3201,La cumparsita [Matos Rodríguez],Orquesta Pedro Laurenz,Instrumental,1953-09-22,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Pampa 14451 MAI 1224,
3202,La cumparsita [Matos Rodríguez],,Instrumental,1926-07-07,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,RCA-Victor 79690 870,
3203,La cumparsita [Matos Rodríguez],Orquesta Rodolfo Biagi,Instrumental,1942-09-10,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Odeon 5634 12208,
3204,La cumparsita [Matos Rodríguez],Orquesta Aníbal Troilo,Instrumental,1951,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,T.K. S 5054 125,
3205,La cumparsita [Matos Rodríguez],Orquesta Carlos Di Sarli,Instrumental,1951,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Music Hall 1002-A BA 1002,
3206,La cumparsita [Matos Rodríguez],Orquesta Aníbal Troilo,Instrumental,1952,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,T.K. S 5150 359,
3207,La cumparsita [Matos Rodríguez],,Instrumental,1955,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,T.K. SF30007 963,
3208,La cumparsita [Matos Rodríguez],El cuatro de Pepe Basso-Dir: José Basso,Instrumental,1970,Buenos Aires,Tango,Gerardo Matos Rodríguez,Gerardo Matos Rodríguez,,Almalí 30007,
